,Res_3_2_phi,Res_3_2_psi,Res_4_3_phi,Res_4_3_psi,Res_5_4_phi,Res_5_4_psi,Res_8_4_phi,Res_8_4_psi,Res_8_4_omega,Res_9_8_phi,Res_9_8_psi,Res_6_5_phi,Res_6_5_psi,Res_7_6_phi,Res_7_6_psi,Res_9_8_phi,Res_9_8_psi,Res_10_9_phi,Res_10_9_psi,Res_11_8_phi,Res_11_8_psi,Res_11_8_omega,Res_12_11_phi,Res_12_11_psi,Res_14_11_phi,Res_14_11_psi
50,-145.48961201659858,-55.73177036882904,-150.95438549496097,-73.16830535416183,118.46702388788738,69.36876774747067,167.74682454851734,71.12887374358044,-168.08796243778727,167.19017081116354,-87.37066136668444,109.55513216396525,-53.18145780668781,-121.09333096260471,-75.78923492299808,167.19017081116354,-87.37066136668444,-115.7076518047415,-73.50321743821956,-163.0916780498139,-67.31477318737846,-168.89150046408062,-101.45900125802923,-67.62064992071429,145.8399248327564,-49.95118748113238
51,-151.439431295637,-90.3366641792721,-140.66887309752235,-86.88498221467856,104.75389781707744,72.10049019624172,156.0354424518567,61.067791684353764,-172.23019429365303,143.39681320217483,-82.18028966425885,-170.9366629731184,-59.843579654596674,-127.53227907136912,-69.92817504201221,143.39681320217483,-82.18028966425885,-115.07991670189149,-58.87827499365136,-160.66138161008087,-72.33888279190465,-168.165272159312,-96.68001647066333,-64.8422585264523,132.96324137976816,-56.924704235192586
52,-133.6267477630276,-77.32812951200194,-149.82818836230166,-88.60941287503434,92.70954384506996,59.438174743795216,-179.52178660291418,71.19711145099473,-178.9570671602967,130.18742277098798,-59.6670800888842,163.2170519073458,-65.23311903845908,-137.65902007495862,-63.67112909342993,130.18742277098798,-59.6670800888842,-147.1957929968489,-71.32058949357102,-147.7038271619673,-64.30781894078626,-174.3728093825211,-104.97990551707609,-68.95196176672013,142.8578053618639,-66.9235359545706
53,-119.39334606727569,-73.93685504244871,-156.12517001486106,-95.68729726928599,96.25246971532863,76.43549837994743,175.8438265152075,63.88011923918085,-167.23645967880148,97.83535772734834,-73.17325522754064,-153.39844652873361,-57.54633518656388,-98.5925232778412,-88.07084122745832,97.83535772734834,-73.17325522754064,-95.06406709268653,-59.972627322509354,-167.09210910009477,-73.67500776895939,-160.9421763192604,-107.18055020585396,-62.10922109475808,140.56606989561058,-76.0126567160394
54,-121.82202269864803,-84.97055449356998,-143.1957419690146,-94.46629312915984,90.34086936098497,83.20954048892743,-164.77263600811003,69.26099406855,-173.99020395846108,170.1248481473215,-99.93980617752175,164.6587826606545,-105.01806857198459,-120.17528148755748,-77.66323142159452,170.1248481473215,-99.93980617752175,-116.23949041290207,-68.94385381593455,-161.81054295848017,-76.61548337606673,-176.825736336299,-108.48732442245101,-67.60354257935808,132.7600563328159,-62.72738640165379
55,-119.55898174980555,-83.70742255128663,-153.01370010829118,-84.1345816054671,100.28130776440379,81.19972269296895,171.04805468660174,79.80267571324914,175.20887858052015,148.38355158298612,-99.81719669537206,147.56509274731573,-84.74691200819265,-135.06472005663093,-75.05145124040907,148.38355158298612,-99.81719669537206,-127.24567074525197,-74.8311005004045,-162.4967894839141,-71.62160271678546,-159.35822092284963,-106.61478789491905,-63.08287766230515,146.54112814164395,-69.30074428062953
56,-141.4695332232072,-87.54618368193823,-167.92374031240405,-93.71824689778828,103.37783762131114,61.71105176703815,-164.5227682589277,83.32939445536704,-177.1656548929952,166.82905454574578,-84.72033218057446,109.51955162378702,-74.85033120942418,-125.93244419433309,-64.80593370293658,166.82905454574578,-84.72033218057446,-138.53218950235956,-64.85861100526652,-166.18271332158264,-66.05336789473695,-171.92252285414534,-107.283846146017,-62.48607016205219,140.73498139620028,-76.95606310088488
57,-134.78436857677085,-70.94226523321721,-171.21911461888516,-99.03134228158716,117.64340258267303,67.54463973090067,173.10987537563418,81.49889505341932,-167.18913426560303,152.89276944131282,-75.05667349452585,164.27551136247558,-66.87326649353797,-118.11302575681249,-85.49311219071558,152.89276944131282,-75.05667349452585,-127.6797430222378,-59.11792834687926,178.28178189610617,-70.26039553611845,170.29607822783498,-103.81763146914871,-61.43582958481587,144.2618136788889,-84.86427877582852
58,-103.3894685651687,-75.86273745478451,-142.37769349156238,-113.05159861736222,138.93946157046503,82.22820066648231,172.76361525070456,80.16580019270711,-171.3373998146706,163.9172713015523,-79.4519931821667,146.4820088976788,-63.013940634260976,-120.18226300172479,-55.3558557091638,163.9172713015523,-79.4519931821667,-111.12937316913737,-76.91801872998765,-165.06560863073554,-91.98185896657665,-147.18818008308529,-106.38537657930303,-65.6548551083643,138.9138329567217,-67.96552891887994
59,-124.92151165386916,-68.61183818692946,-148.8936858524892,-93.2560948609697,113.4554982685462,65.55358243550386,176.37062637515152,76.8710689835538,-171.85743402370437,171.12006798556993,-70.63505081699364,172.3434523655149,-82.70380534495806,-113.56817737146542,-58.04776331116168,171.12006798556993,-70.63505081699364,-123.90071636857311,-58.857668289880095,-164.81721666438654,-65.75662087596368,-168.11794687523513,-114.09535347120547,-57.74668666707727,150.88977907972625,-63.81808375997234
60,-139.9440794966485,-81.00502528071883,-136.72549914389683,-71.79041255787314,106.65125331670185,68.60460739857334,-172.27646109392762,70.70455666300468,166.49097558997056,167.2010670138867,-62.63349094370068,147.69685568703574,-89.19400845016267,-115.76251437704917,-75.7708727310684,167.2010670138867,-62.63349094370068,-147.188910141494,-89.65297820372385,-163.45657116415936,-73.56406311961274,172.97384043145664,-110.54289207237433,-66.93246262884054,145.55565881144483,-65.49023107443013
61,-130.35651372172035,-78.32189505800001,-113.99252262336289,-68.51626857649548,144.01529998558465,65.8246663036826,-177.97230209277188,51.19436371412424,-178.2971138482453,-168.17954947236285,-64.00745700619332,122.33307337400973,-93.19802988688457,-108.78075905738537,-52.482536651170165,-168.17954947236285,-64.00745700619332,-110.7107832278116,-58.252011532292634,-174.57391442626712,-63.98824485151346,-177.25154383102418,-107.26284955100597,-61.840008820609505,142.5642747614938,-53.658091221749
62,-135.17641675392022,-84.93127867266725,-123.08793029240245,-66.98316137561004,115.53774025826657,68.2233083601239,177.12060350601865,53.53339512243819,-174.92779019234237,159.5942498706606,-88.75985976525331,159.21937822014306,-96.48449274001825,-109.74066023119903,-57.983869094841914,159.5942498706606,-88.75985976525331,-98.7579821792497,-72.81712425276145,-177.04422505177547,-72.39078380572826,-175.90343173000744,-103.675717830652,-73.98738940660785,140.28367304269048,-69.8357977973706
63,-163.5947197116667,-81.42034234970046,-128.90309009924496,-64.66316845959618,132.04559546757756,59.01026265188763,-175.7365186334262,68.50779752925827,171.7285112404662,-177.46797915143443,-109.12699963143764,117.59608492379516,-67.09484496287654,-131.61690714668464,-74.02644236089387,-177.46797915143443,-109.12699963143764,-115.54594970255313,-77.61198613006081,166.5825896898957,-67.01987825228068,-170.66660246039712,-98.4495514256321,-81.94535162221253,139.41109419835445,-66.2825512724487
64,-142.5210284835966,-77.4357783062257,-156.9645874952483,-96.64152174428409,127.86642262749255,75.27994594462595,-164.34188746333277,60.824874055421056,-173.8212983885251,160.9374354841535,-101.88926554993502,158.31154465754085,-94.18432817675904,-114.68000038443593,-66.47406145768879,160.9374354841535,-101.88926554993502,-151.2022568217715,-130.36887562980525,-178.88337739875033,-74.49271052423424,-168.513154684377,-103.28458816153129,-64.66411799858119,143.88345523530663,-70.06284847022167
65,-121.30719777319607,-88.41022438672105,-156.24819316991642,-85.60314131293246,111.31240775084979,78.21918290626323,-171.2555607621055,85.02683948097777,-178.42765862264855,176.94363758821612,-110.20875811398835,-176.75471280663058,-76.62146261827067,-91.16061177942382,-77.45716051956097,176.94363758821612,-110.20875811398835,-140.69142554107518,-142.3878960703315,156.2249858292897,-72.86353118924265,-162.8519360494868,-127.34202962838285,-56.36230815234865,141.10590459744935,-73.27501416877082
66,-152.67825222265753,-92.67429423401393,-107.60602773773493,-84.01269158425293,122.41965557476928,73.38640004057801,168.89176874365998,64.555302005301,-160.53036504307215,169.72080913539233,-87.53234408222991,135.0626646765253,-67.65310345537799,-118.7518957851002,-53.16277186938191,169.72080913539233,-87.53234408222991,-138.85753523231972,-141.21974352414802,151.57297453260028,-75.40497164639353,-179.79327545706877,-103.99196667680023,-84.65416168823407,137.82589294961616,-80.00124745935445
67,-124.18488325516947,-80.02354365237872,-133.09120788962886,-72.6948191472572,157.45651716730563,79.3464281947635,112.54747439866472,71.8130767957419,-168.79678670830847,-172.36134856353215,-66.94985949967813,108.95511583625141,-74.88795964736617,-114.15085919269538,-83.0994615418438,-172.36134856353215,-66.94985949967813,-137.05612171631887,-67.63576494112905,79.6838469396833,-90.34973810043626,-172.74184242471267,-99.67932439127303,-58.56622067122669,137.82518881649975,-70.19012493401618
68,-113.92927271430894,-74.76910330872508,-132.2291301547459,-82.15657701868804,146.79426962520327,80.86933081478338,97.64893715383194,94.64839383154917,-167.62141722681693,165.6023726222677,-86.70583049968785,165.9995495215623,-81.45651837320496,-116.17986543812846,-62.96957347244993,165.6023726222677,-86.70583049968785,-138.55528924765017,-94.1243029259149,66.0717016947515,-92.80947735714292,-157.38108496358288,-110.25479288201585,-66.39723556124893,138.06719279856804,-58.8200138049429
69,-131.04949555269553,-71.4862296215343,-120.74476471384759,-59.24061382955774,150.02887349727163,74.29135409773586,91.2426128914307,71.55865366620189,-137.89939025044538,171.01649955333707,-78.14061420072102,165.9193705537729,-76.614869504155,-102.43916845751707,-72.40989327074935,171.01649955333707,-78.14061420072102,-117.71750186203457,-67.62386573395604,83.37379417231517,-96.75856160490314,173.5961922665997,-116.52459862649077,-60.5502670510142,141.51073305819392,-80.65545720341001
70,-135.8182578220606,-72.90232833757855,-115.34624116741419,-92.46903296173123,119.62557844511409,80.51722146215981,117.04206458242108,88.72270332246353,-127.35317369181224,173.52370500803184,-74.51998297939974,146.1130203090422,-71.50199446451855,-106.42711888677384,-68.42781723363332,173.52370500803184,-74.51998297939974,-126.53650278832775,-79.77547376164944,80.54196022574372,-87.89366776986638,171.72032036568814,-118.99017915224773,-68.44695895724176,147.28420137107443,-76.4685996000964
71,-120.60664465310475,-88.55441996982059,-117.92312922138663,-76.37511471736784,143.8138562422464,59.21281159570153,124.30708687154986,68.68232534791287,-115.89465054443738,170.29204801842766,-66.69345774887,141.92166862112518,-73.81844611721839,-93.76897820603949,-62.40153826415711,170.29204801842766,-66.69345774887,-127.27762464166845,-75.82332462859463,111.3638260866791,-91.22292779657882,171.38425703148337,-106.04519379811497,-57.52168616095938,149.30370197787272,-64.11069348940282
72,-133.8786050047303,-90.99144707347648,-108.81844625175597,-64.30122277729531,121.16849894692146,66.96208937792927,119.77120618747698,69.96455256884835,-82.12392743975346,170.15362214518535,-89.545306435429,139.17940267538643,-88.05346580945299,-121.11251413115976,-74.25495671704617,170.15362214518535,-89.545306435429,-114.4636992181412,-81.44741832215536,84.04576724396138,-86.16078790261174,174.91803445289094,-107.30618384468072,-74.45237304808114,146.234080613004,-67.48955266152973
73,-141.41298327058888,-77.4600512409978,-119.60391812672565,-83.8404448056986,116.0460787198343,75.16319393943112,129.88576987816293,70.33508600326964,-100.63655468804856,170.58600410205037,-70.88232444976782,127.80979736382976,-87.6417977723397,-115.82909041424044,-70.95345707505335,170.58600410205037,-70.88232444976782,-124.94099595910352,-67.21972253588521,68.94955438866081,-100.7978332593175,-151.10806327242224,-120.62050865664705,-70.81088715025778,133.0129530356427,-68.59752902299898
74,-117.79161152102212,-86.37717508594827,-103.99325091709547,-63.24681388167391,129.13810731992848,78.86755613166895,111.25448344510406,73.68628908428387,-80.45814322319727,159.8424732556151,-68.6575429093016,98.94529614121893,-85.36510484036724,-107.68369062109218,-76.82495113486927,159.8424732556151,-68.6575429093016,-123.0873822951014,-55.603538917416124,86.8237966769081,-76.405763393861,-170.58624967664437,-110.29978475945023,-72.60332597886345,143.29291401073408,-73.41745104150772
75,-138.96948204631488,-82.85927842786317,-104.44221327964964,-74.6805924039366,79.49530250946978,46.842313972461824,131.98289824053893,64.87897954556863,-64.69479386279967,163.1433112233775,-62.371194407896255,134.67883454178303,-85.56780329728946,-125.62305402290261,-78.10333800479486,163.1433112233775,-62.371194407896255,-112.21012706557028,-75.17527629282193,95.69539748385367,-86.35582052784412,167.96467706529475,-97.2733014005414,-74.02875971046795,149.15624481592258,-69.84672000885101
76,-140.1887940455504,-74.04526294261603,-105.89711545240205,-59.555028390357116,102.10358900600089,71.24543649003182,125.1019214531942,72.2026016270399,-82.17516667855845,-178.2589110020627,-60.51271081089495,97.18826441637655,-77.9666997308325,-106.00924887203786,-59.09346125894833,-178.2589110020627,-60.51271081089495,-129.39956390492014,-92.42829885778416,90.1491013574666,-69.31840576429518,-176.39382939961257,-114.56607425072401,-63.40457652363046,145.29655652052026,-66.44956693517604
77,-117.41709041145944,-77.20104318074593,-117.66287185561276,-83.47063954870535,138.66775974159023,68.6573847187266,114.30183141993281,67.87928487179143,-68.86045648105534,165.7177600152559,-59.89796185273851,86.14759838435774,-88.98489174899672,-115.43080320133538,-71.21620290075732,165.7177600152559,-59.89796185273851,-140.4450574432379,-90.95328164953206,73.63740278564872,-140.2975560931637,-172.00829194067114,-106.74365557984889,-62.6120590403885,141.95157212704737,-81.68173149847605
78,-110.42150399954157,-66.38790622648291,-112.05455989224802,-76.85909059467237,119.80730863848599,68.7470408162376,115.48912964523392,81.91379561904445,-73.06920828784011,158.57408245247885,-90.99836720904969,153.63051301819593,-92.70857694569862,-110.98060303883902,-63.04989503231832,158.57408245247885,-90.99836720904969,-114.82306003156822,-65.95340472941673,78.95429452123341,-101.16533097116842,-173.0971919175961,-115.63851781409805,-67.72558062630289,141.11439564890276,-59.76727998754553
79,-145.70216404697416,-79.51928420471529,-132.37555810826103,-82.03511808601986,124.84028198603403,69.12511908344474,129.9292545923406,76.39649921735653,-75.25859998403223,170.32191142791945,-43.992928707586685,165.39245379757597,-83.30730644531918,-121.45452850441251,-73.01159449650868,170.32191142791945,-43.992928707586685,-167.29302561110904,-87.76135252916418,78.59387336431821,-84.6746103579063,-175.213943656388,-115.67786029557227,-67.63506315963257,149.43669462070346,-60.98067362563926
80,-165.89829261834672,-90.10114240241941,-140.21087639087602,-70.59529906142805,127.26552129210465,67.5602780242767,124.714419068176,94.96275314382302,-81.36090768816476,-169.02726138345483,-54.43996147937665,170.53308137833187,-105.58067723562068,-131.16985146002287,-65.0738913217603,-169.02726138345483,-54.43996147937665,-102.22402496370445,-97.5247511604272,70.36723550856794,-107.37911176085008,-159.78328627316412,-102.8700517378586,-73.55541038120862,138.57746241669872,-70.17811145728454
81,-133.36178684056503,-90.70054597128711,-123.53209169879263,-63.64309156204415,149.66812178299364,80.21607550859837,115.34374055828236,78.7485049588343,-65.81022197308108,-165.11141468367006,-58.23463673093116,103.11333997093173,-78.23958397975373,-117.3927384942476,-77.3994696597342,-165.11141468367006,-58.23463673093116,-112.94906102243922,-75.47031609824568,71.06969344600033,-90.33214653311728,-174.5703816104058,-97.15974981593645,-73.26636526568501,153.4436516680421,-60.59354704205509
82,-147.55710940620844,-83.24975037139949,-139.45390444696133,-82.18719831707645,156.51882738528926,80.05088037566681,122.36104302567298,71.59928050322718,-57.899342010874044,179.87466424674253,-63.27773326027843,150.9834643811982,-79.11960716044813,-111.13242080022133,-64.21578456586407,179.87466424674253,-63.27773326027843,-113.51941937087174,-60.45482469837817,73.05284611927428,-106.05322777602872,-176.3532875894602,-104.65560402789167,-65.66125395738796,137.84497178621032,-78.32007852723913
83,-159.15647435189004,-105.25339712484231,-118.13107336340852,-79.70462709315676,-179.24228814597373,84.1829149832123,123.82250553314157,81.65023095788321,-66.27572504272283,-161.22648052913334,-58.15837422732778,159.96622066051978,-74.15615029171023,-102.16768601045449,-74.51698943837577,-161.22648052913334,-58.15837422732778,-106.46118460760727,-71.39375174016496,76.59110683091319,-115.54113345411875,-174.1461006666379,-127.11593778465571,-54.448314079108926,147.21357430523312,-70.69026013222992
84,-131.22272236893565,-68.09617449724904,-133.74475306729644,-91.53654575241903,126.62046048541508,60.15963758708867,117.0342305557019,74.22821454035918,-63.83723772313424,178.72009384231055,-71.91098963981037,162.2382796621804,-82.00495360191378,-115.56775263761654,-58.51492835453491,178.72009384231055,-71.91098963981037,-120.15669877161201,-56.005014137791726,83.6126707816109,-119.5832654880341,-170.05225384294934,-105.60887751641077,-73.83685618150784,143.19812790313236,-83.11048076957435
85,-95.67877537257498,-81.67455954270783,-112.25507826520722,-98.84206611852443,120.84079834880069,72.41756847594652,109.57786843457833,86.38215018619566,-84.6450015044963,159.53661835063195,-83.5389178974348,163.2694789767584,-104.4990571097224,-131.4196284015496,-84.4245981054801,159.53661835063195,-83.5389178974348,-84.76559511580525,-51.83698171211691,68.37065135195662,-105.51859550304061,-167.8361279501117,-109.14619982837263,-57.70760505141905,136.61633660732343,-64.08948985740723
86,-104.45653751843419,-63.729606963731015,-109.59045609805773,-71.04098993874838,113.23463788792353,76.15394111839367,116.1136306005598,93.73926726197053,-88.38068231255721,160.14450054710957,-86.76482942563193,95.83736272786079,-98.96803456003157,-145.14105233300094,-73.32183443936817,160.14450054710957,-86.76482942563193,-109.23084063966645,-69.88955821482884,64.9113777745383,-96.64053287488764,-155.54994839348146,-113.04131586235243,-50.03249391445572,137.16592803236549,-78.54996530671258
87,-100.62316880906614,-65.6398125392415,-107.10599525030636,-96.71153275133076,100.614736317162,66.81907080914044,153.49663919739902,67.67128020225407,-79.24360937135008,165.95845229910415,-66.5139513979923,150.25720516637926,-76.1056095422274,-107.34466873280921,-61.89613241935681,165.95845229910415,-66.5139513979923,-118.83097577225611,-61.225947998176416,81.01482561386304,-119.93048921671478,-157.2511738434214,-109.79705937817597,-63.88001885436564,138.97494455950405,-55.85938829023623
88,-143.3544186035794,-94.10286129763408,-119.91301158830733,-79.32507191135211,97.20674010054574,60.43938389789381,122.02182103685219,83.97377949907744,-65.18605461450043,165.85885446186518,-88.34871154838854,132.51353127044717,-76.3960159106436,-115.29345100023014,-64.3745322950462,165.85885446186518,-88.34871154838854,-98.89004473515067,-78.10122358268201,78.72038916934686,-113.80283198948389,-175.6870590589526,-100.89065677010852,-70.197113269041,137.46125465488146,-68.58173033839769
89,-163.1568388062581,-97.43571140390675,-129.68425008320776,-72.79815910958098,123.88391744758539,60.569607675234884,128.66015335144343,81.08748936070937,-84.56888751642286,167.52724260711432,-93.66949986981069,144.24427577720974,-90.95896964990531,-127.4358205789982,-68.32062978628501,167.52724260711432,-93.66949986981069,-111.87151773448112,-61.0178728366569,65.60575430341353,-97.46260059772695,-152.4768766783545,-111.63450968653252,-54.8228863497603,130.49041636842054,-69.0633587034162
